175
53  -0.000000  +0.517311  +2.600700  +2.905964  +0.000  +0.000  -1.214  1  INTERNAL NODES
54  -0.000000  +1.014743  +2.449806  +2.771739  +0.000  +0.000  -2.680  1  INTERNAL NODES
55  -0.000000  +1.473178  +2.204767  +2.557731  +0.000  +0.000  -4.430  1  INTERNAL NODES
56  -0.000000  +1.875000  +1.875000  +2.279609  +0.000  +0.000  -4.655  1  INTERNAL NODES
57  -0.231349  +0.462697  +2.600700  +2.905964  +0.000  +0.000  -0.943  1  INTERNAL NODES
58  -0.453807  +0.907613  +2.449806  +2.771739  +0.000  +0.000  -2.081  1  INTERNAL NODES
59  -0.658825  +1.317651  +2.204767  +2.557731  +0.000  +0.000  -3.441  1  INTERNAL NODES
60  -0.838525  +1.677051  +1.875000  +2.279609  +0.000  +0.000  -3.171  1  INTERNAL NODES
61  -0.937500  +1.875000  +1.623798  +2.077910  +0.000  +0.000  -2.437  1  INTERNAL NODES
62  -0.338660  +0.391051  +2.600700  +2.905964  +0.000  +0.000  -0.433  1  INTERNAL NODES
63  -0.664305  +0.767073  +2.449806  +2.771739  +0.000  +0.000  -0.956  1  INTERNAL NODES
64  -0.964421  +1.113618  +2.204767  +2.557731  +0.000  +0.000  -1.580  1  INTERNAL NODES
65  -1.227476  +1.417367  +1.875000  +2.279609  +0.000  +0.000  -1.725  1  INTERNAL NODES
66  -1.372359  +1.584664  +1.623798  +2.077910  +0.000  +0.000  -1.896  1  INTERNAL NODES
67  -1.623798  +1.875000  +0.937500  +1.599968  +0.000  +0.000  -1.420  1  INTERNAL NODES
68  -0.365794  +0.365794  +2.600700  +2.905964  +0.000  +0.000  -0.194  1  INTERNAL NODES
69  -0.717531  +0.717531  +2.449806  +2.771739  +0.000  +0.000  -0.429  1  INTERNAL NODES
70  -1.041694  +1.041694  +2.204767  +2.557731  +0.000  +0.000  -0.709  1  INTERNAL NODES
71  -1.325825  +1.325825  +1.875000  +2.279609  +0.000  +0.000  -0.774  1  INTERNAL NODES
72  -1.482318  +1.482318  +1.623798  +2.077910  +0.000  +0.000  -1.253  1  INTERNAL NODES
73  -1.753902  +1.753902  +0.937500  +1.599968  +0.000  +0.000  -1.201  1  INTERNAL NODES
74  -1.875000  +1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.935  1  INTERNAL NODES
75  -0.391051  +0.338660  +2.600700  +2.905964  +0.000  +0.000  -0.433  1  INTERNAL NODES
76  -0.767073  +0.664305  +2.449806  +2.771739  +0.000  +0.000  -0.956  1  INTERNAL NODES
77  -1.113618  +0.964421  +2.204767  +2.557731  +0.000  +0.000  -1.580  1  INTERNAL NODES
78  -1.417367  +1.227476  +1.875000  +2.279609  +0.000  +0.000  -1.725  1  INTERNAL NODES
79  -1.584664  +1.372359  +1.623798  +2.077910  +0.000  +0.000  -1.896  1  INTERNAL NODES
80  -1.875000  +1.623798  +0.937500  +1.599968  +0.000  +0.000  -3.294  1  INTERNAL NODES
81  -0.462697  +0.231349  +2.600700  +2.905964  +0.000  +0.000  -0.943  1  INTERNAL NODES
82  -0.907613  +0.453807  +2.449806  +2.771739  +0.000  +0.000  -2.081  1  INTERNAL NODES
83  -1.317651  +0.658825  +2.204767  +2.557731  +0.000  +0.000  -3.441  1  INTERNAL NODES
84  -1.677051  +0.838525  +1.875000  +2.279609  +0.000  +0.000  -3.171  1  INTERNAL NODES
85  -1.875000  +0.937500  +1.623798  +2.077910  +0.000  +0.000  -4.951  1  INTERNAL NODES
86  -0.517311  -0.000000  +2.600700  +2.905964  +0.000  +0.000  -1.214  1  INTERNAL NODES
87  -1.014743  -0.000000  +2.449806  +2.771739  +0.000  +0.000  -2.680  1  INTERNAL NODES
88  -1.473178  -0.000000  +2.204767  +2.557731  +0.000  +0.000  -4.430  1  INTERNAL NODES
89  -1.875000  -0.000000  +1.875000  +2.279609  +0.000  +0.000  -7.220  1  INTERNAL NODES
90  -0.462697  -0.231349  +2.600700  +2.905964  +0.000  +0.000  -0.943  1  INTERNAL NODES
91  -0.907613  -0.453807  +2.449806  +2.771739  +0.000  +0.000  -2.081  1  INTERNAL NODES
92  -1.317651  -0.658825  +2.204767  +2.557731  +0.000  +0.000  -3.441  1  INTERNAL NODES
93  -1.677051  -0.838525  +1.875000  +2.279609  +0.000  +0.000  -3.171  1  INTERNAL NODES
94  -1.875000  -0.937500  +1.623798  +2.077910  +0.000  +0.000  -4.951  1  INTERNAL NODES
95  -0.391051  -0.338660  +2.600700  +2.905964  +0.000  +0.000  -0.433  1  INTERNAL NODES
96  -0.767073  -0.664305  +2.449806  +2.771739  +0.000  +0.000  -0.956  1  INTERNAL NODES
97  -1.113618  -0.964421  +2.204767  +2.557731  +0.000  +0.000  -1.580  1  INTERNAL NODES
98  -1.417367  -1.227476  +1.875000  +2.279609  +0.000  +0.000  -1.725  1  INTERNAL NODES
99  -1.584664  -1.372359  +1.623798  +2.077910  +0.000  +0.000  -1.896  1  INTERNAL NODES
100  -1.875000  -1.623798  +0.937500  +1.599968  +0.000  +0.000  -3.294  1  INTERNAL NODES
101  -0.365794  -0.365794  +2.600700  +2.905964  +0.000  +0.000  -0.194  1  INTERNAL NODES
102  -0.717531  -0.717531  +2.449806  +2.771739  +0.000  +0.000  -0.429  1  INTERNAL NODES
103  -1.041694  -1.041694  +2.204767  +2.557731  +0.000  +0.000  -0.709  1  INTERNAL NODES
104  -1.325825  -1.325825  +1.875000  +2.279609  +0.000  +0.000  -0.774  1  INTERNAL NODES
105  -1.482318  -1.482318  +1.623798  +2.077910  +0.000  +0.000  -1.253  1  INTERNAL NODES
106  -1.753902  -1.753902  +0.937500  +1.599968  +0.000  +0.000  -1.201  1  INTERNAL NODES
107  -1.875000  -1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.935  1  INTERNAL NODES
108  -0.338660  -0.391051  +2.600700  +2.905964  +0.000  +0.000  -0.433  1  INTERNAL NODES
109  -0.664305  -0.767073  +2.449806  +2.771739  +0.000  +0.000  -0.956  1  INTERNAL NODES
110  -0.964421  -1.113618  +2.204767  +2.557731  +0.000  +0.000  -1.580  1  INTERNAL NODES
111  -1.227476  -1.417367  +1.875000  +2.279609  +0.000  +0.000  -1.725  1  INTERNAL NODES
112  -1.372359  -1.584664  +1.623798  +2.077910  +0.000  +0.000  -1.896  1  INTERNAL NODES
113  -1.623798  -1.875000  +0.937500  +1.599968  +0.000  +0.000  -1.420  1  INTERNAL NODES
114  -0.231349  -0.462697  +2.600700  +2.905964  +0.000  +0.000  -0.943  1  INTERNAL NODES
115  -0.453807  -0.907613  +2.449806  +2.771739  +0.000  +0.000  -2.081  1  INTERNAL NODES
116  -0.658825  -1.317651  +2.204767  +2.557731  +0.000  +0.000  -3.441  1  INTERNAL NODES
117  -0.838525  -1.677051  +1.875000  +2.279609  +0.000  +0.000  -3.171  1  INTERNAL NODES
118  -0.937500  -1.875000  +1.623798  +2.077910  +0.000  +0.000  -2.437  1  INTERNAL NODES
119  +0.000000  -0.517311  +2.600700  +2.905964  +0.000  +0.000  -1.214  1  INTERNAL NODES
120  +0.000000  -1.014743  +2.449806  +2.771739  +0.000  +0.000  -2.680  1  INTERNAL NODES
121  +0.000000  -1.473178  +2.204767  +2.557731  +0.000  +0.000  -4.430  1  INTERNAL NODES
122  +0.000000  -1.875000  +1.875000  +2.279609  +0.000  +0.000  -4.655  1  INTERNAL NODES
123  +0.231349  -0.462697  +2.600700  +2.905964  +0.000  +0.000  -0.943  1  INTERNAL NODES
124  +0.453807  -0.907613  +2.449806  +2.771739  +0.000  +0.000  -2.081  1  INTERNAL NODES
125  +0.658825  -1.317651  +2.204767  +2.557731  +0.000  +0.000  -3.441  1  INTERNAL NODES
126  +0.838525  -1.677051  +1.875000  +2.279609  +0.000  +0.000  -3.171  1  INTERNAL NODES
127  +0.937500  -1.875000  +1.623798  +2.077910  +0.000  +0.000  -2.437  1  INTERNAL NODES
128  +0.338660  -0.391051  +2.600700  +2.905964  +0.000  +0.000  -0.433  1  INTERNAL NODES
129  +0.664305  -0.767073  +2.449806  +2.771739  +0.000  +0.000  -0.956  1  INTERNAL NODES
130  +0.964421  -1.113618  +2.204767  +2.557731  +0.000  +0.000  -1.580  1  INTERNAL NODES
131  +1.227476  -1.417367  +1.875000  +2.279609  +0.000  +0.000  -1.725  1  INTERNAL NODES
132  +1.372359  -1.584664  +1.623798  +2.077910  +0.000  +0.000  -1.896  1  INTERNAL NODES
133  +1.623798  -1.875000  +0.937500  +1.599968  +0.000  +0.000  -1.420  1  INTERNAL NODES
134  +2.125000  -1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.642  1  INTERNAL NODES
135  +2.125000  -1.623798  +0.937500  +1.599968  +0.000  +0.000  -1.874  1  INTERNAL NODES
136  +2.125000  -0.937500  +1.623798  +2.077910  +0.000  +0.000  -2.514  1  INTERNAL NODES
137  +2.125000  +0.000000  +1.875000  +2.279609  +0.000  +0.000  -2.565  1  INTERNAL NODES
138  +2.125000  +0.937500  +1.623798  +2.077910  +0.000  +0.000  -2.514  1  INTERNAL NODES
139  +2.125000  +1.623798  +0.937500  +1.599968  +0.000  +0.000  -1.874  1  INTERNAL NODES
140  +2.125000  +1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.642  1  INTERNAL NODES
141  -2.125000  +1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.642  1  INTERNAL NODES
142  -2.125000  +1.623798  +0.937500  +1.599968  +0.000  +0.000  -1.874  1  INTERNAL NODES
143  -2.125000  +0.937500  +1.623798  +2.077910  +0.000  +0.000  -2.514  1  INTERNAL NODES
144  -2.125000  -0.000000  +1.875000  +2.279609  +0.000  +0.000  -2.565  1  INTERNAL NODES
145  -2.125000  -0.937500  +1.623798  +2.077910  +0.000  +0.000  -2.514  1  INTERNAL NODES
146  -2.125000  -1.623798  +0.937500  +1.599968  +0.000  +0.000  -1.874  1  INTERNAL NODES
147  -2.125000  -1.875000  +0.000000  +1.296530  +0.000  +0.000  -0.642  1  INTERNAL NODES
148  +2.725000  -1.623798  +1.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
149  +2.725000  -0.937500  +1.748798  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
150  +2.725000  +0.000000  +2.000000  +2.279609  +0.000  +0.000  +0.000  0  EXTERNAL NODES
151  +2.725000  +0.937500  +1.748798  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
152  +2.725000  +1.623798  +1.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
153  -2.725000  +1.623798  +1.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
154  -2.725000  +0.937500  +1.748798  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
155  -2.725000  -0.000000  +2.000000  +2.279609  +0.000  +0.000  +0.000  0  EXTERNAL NODES
156  -2.725000  -0.937500  +1.748798  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
157  -2.725000  -1.623798  +1.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
158  +1.623798  +2.475000  -2.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
159  +0.937500  +2.475000  -1.376202  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
160  -0.000000  +2.475000  -1.125000  +2.279609  +0.000  +0.000  +0.000  0  EXTERNAL NODES
161  -0.937500  +2.475000  -1.376202  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
